NU_ANO_CENSO;NO_REGIAO;SG_UF;NO_MUNICIPIO;CO_MUNICIPIO;NO_ENTIDADE;CO_ENTIDADE;TP_DEPENDENCIA;TP_LOCALIZACAO;TP_SITUACAO_FUNCIONAMENTO;IN_AGUA_POTAVEL;IN_ENERGIA_REDE_PUBLICA;IN_ESGOTO_REDE_PUBLICA;IN_BANHEIRO;IN_BIBLIOTECA;IN_COZINHA;IN_LABORATORIO_CIENCIAS;IN_LABORATORIO_INFORMATICA;IN_QUADRA_ESPORTES;IN_REFEITORIO;IN_SALA_DIRETORIA;IN_SALA_LEITURA;IN_SALA_PROFESSOR;IN_SECRETARIA;IN_SALA_ATENDIMENTO_ESPECIAL;IN_COMPUTADOR;QT_DESKTOP_ALUNO;QT_COMP_PORTATIL_ALUNO;QT_TABLET_ALUNO;IN_INTERNET;IN_ALIMENTACAO;IN_MED;QT_MAT_MED;QT_DOC_MED;QT_TUR_MED;QT_TUR_MED_INT
2023;Sul;PR;Nova Fátima;4117008;ADELAIDE GLASER ROSS C E EM PROFIS;41045149;2;1;1;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;30.0;35.0;30.0;1.0;1.0;1.0;156.0;18.0;7.0;0.0
2023;Sul;PR;Ribeirão do Pinhal;4121901;HERMINIA LUPION C E EF M N PROF;41045548;2;1;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;27.0;35.0;5.0;1.0;1.0;1.0;280.0;40.0;11.0;0.0
2023;Sul;PR;Ribeirão do Pinhal;4121901;RUTH M CORREA C E C M EF M;41045610;2;1;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;26.0;39.0;2.0;1.0;1.0;1.0;137.0;31.0;6.0;0.0
2023;Sul;PR;Santa Amélia;4123105;VINICIUS DE MORAIS C E EM;41045785;2;1;1;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;19.0;1.0;0.0;1.0;1.0;1.0;140.0;17.0;6.0;0.0
2023;Sul;PR;Santa Mariana;4123907;ANTONIO PEREIRA LIMA C E C DR EF M;41045815;2;1;1;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;20.0;30.0;0.0;1.0;1.0;1.0;44.0;13.0;3.0;0.0
2023;Sul;PR;Santa Mariana;4123907;CENTRO EST EDUC PROFIS AG FERNANDO COSTA;41045882;2;2;1;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;39.0;2.0;0.0;1.0;1.0;1.0;184.0;23.0;6.0;6.0
2023;Sul;PR;Santa Mariana;4123907;JOAQUIM M M ASSIS C E EF M PROFIS;41045939;2;1;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;37.0;62.0;0.0;1.0;1.0;1.0;194.0;22.0;8.0;0.0
2023;Sul;PR;Santa Mariana;4123907;NOSSA SRA MEDIANEIRA C EI EF M;41046056;4;1;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;48.0;14.0;5.0;0.0
2023;Sul;PR;Santo Antônio do Paraíso;4124301;FLORIANO LANDGRAF C E EF M;41046099;2;1;1;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;31.0;32.0;0.0;1.0;1.0;1.0;58.0;13.0;3.0;0.0
2023;Sul;PR;Sertaneja;4126405;AGMAR M SCARDAZZI C E C PROFA EF M;41046188;2;1;1;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;14.0;15.0;0.0;1.0;1.0;1.0;29.0;15.0;3.0;0.0
2023;Sul;PR;Sertaneja;4126405;CECILIA MEIRELES C E EM N PROFIS;41046250;2;1;1;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;20.0;26.0;0.0;1.0;1.0;1.0;184.0;28.0;10.0;0.0
2023;Sul;PR;Barra do Jacaré;4102703;MARIA F SOUZA C E EF M;41046463;2;1;1;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;18.0;32.0;0.0;1.0;1.0;1.0;81.0;14.0;5.0;0.0
2023;Sul;PR;Cambará;4103602;CAROLINA LUPION C E DONA EF M;41046552;2;1;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;41.0;2.0;0.0;1.0;1.0;1.0;78.0;18.0;3.0;0.0
2023;Sul;PR;Cambará;4103602;GENEROSO MARQUES C E C M DR EF M;41046617;2;1;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;14.0;12.0;32.0;1.0;1.0;1.0;192.0;23.0;6.0;0.0
2023;Sul;PR;Cambará;4103602;O CAMINHO C EI EF M;41046811;4;1;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;29.0;8.0;3.0;0.0
2023;Sul;PR;Cambará;4103602;SILVIO TAVARES C E PROF EF M N PROFIS;41046919;2;1;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;22.0;91.0;0.0;1.0;1.0;1.0;106.0;22.0;5.0;4.0
2023;Sul;PR;Jacarezinho;4111803;ANESIO DE A LEITE C E EF M PROFIS;41046960;2;1;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;24.0;24.0;4.0;1.0;1.0;1.0;111.0;17.0;5.0;0.0
2023;Sul;PR;Jacarezinho;4111803;JOSE PAVAN C E C M EF M;41047192;2;1;1;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;19.0;0.0;0.0;1.0;1.0;1.0;104.0;22.0;4.0;0.0
2023;Sul;PR;Jacarezinho;4111803;LUIZ SETTI C E E F M P N;41047206;2;1;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;45.0;29.0;0.0;1.0;1.0;1.0;252.0;36.0;10.0;0.0
2023;Sul;PR;Jacarezinho;4111803;MARQUES DOS REIS C E EI EF M;41047273;2;2;1;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;28.0;7.0;0.0;1.0;1.0;1.0;56.0;27.0;6.0;0.0
2023;Sul;PR;Jacarezinho;4111803;RUI BARBOSA C E EF M PROFIS;41047389;2;1;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;90.0;60.0;0.0;1.0;1.0;1.0;529.0;54.0;17.0;0.0
2023;Sul;PR;Jundiaí do Sul;4112900;NICANOR BUENO MENDES C E EM;41047630;2;1;1;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;22.0;30.0;0.0;1.0;1.0;1.0;98.0;18.0;5.0;0.0
2023;Sul;PR;Ribeirão Claro;4121802;JOAO DA R CHUEIRI E E C M DR EF;41047800;2;1;1;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;24.0;12.0;2.0;1.0;1.0;1.0;59.0;17.0;3.0;0.0
2023;Sul;PR;Ribeirão Claro;4121802;JOAQUIM A DE MOURA C E PROF EF M PROF N;41048008;2;1;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;23.0;11.0;0.0;1.0;1.0;1.0;333.0;32.0;13.0;0.0
2023;Sul;PR;Santo Antônio da Platina;4124103;CASUCHA C EI EF M;41048261;4;1;1;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;10.0;0.0;0.0;1.0;0.0;1.0;43.0;15.0;3.0;0.0
2023;Sul;PR;Santo Antônio da Platina;4124103;EDITH S PRADO DE OLIVEIRA C E C M EF M;41048326;2;1;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;28.0;11.0;0.0;1.0;1.0;1.0;100.0;16.0;3.0;0.0
2023;Sul;PR;Santo Antônio da Platina;4124103;HELOISA I M RIBEIRO C E DO C EF M;41048407;2;2;1;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;8.0;27.0;0.0;1.0;1.0;1.0;45.0;12.0;3.0;0.0
2023;Sul;PR;Santo Antônio da Platina;4124103;MARIA DALILA PINTO C E EF M PROFIS;41048520;2;1;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;33.0;42.0;4.0;1.0;1.0;1.0;371.0;26.0;11.0;0.0
2023;Sul;PR;Santo Antônio da Platina;4124103;MONTE REAL C E DO C EF M;41048547;2;2;1;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;4.0;0.0;0.0;1.0;1.0;1.0;34.0;15.0;3.0;0.0
2023;Sul;PR;Santo Antônio da Platina;4124103;MORALINA ELEUTERIO C E C M DONA EF M;41048563;2;1;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;22.0;43.0;0.0;1.0;1.0;1.0;135.0;24.0;4.0;0.0
2023;Sul;PR;Santo Antônio da Platina;4124103;RIO BRANCO C E EF M N PROFIS;41048660;2;1;1;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;41.0;9.0;0.0;1.0;1.0;1.0;550.0;53.0;22.0;0.0
2023;Sul;PR;Santo Antônio da Platina;4124103;COLEGIO TIA ANA MARIA;41048873;4;1;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;10.0;8.0;0.0;1.0;0.0;1.0;65.0;12.0;3.0;3.0
2023;Sul;PR;Santo Antônio da Platina;4124103;TIRADENTES C E EF M PROFIS;41048881;2;1;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;14.0;22.0;0.0;1.0;1.0;1.0;70.0;14.0;3.0;0.0
2023;Sul;PR;Santo Antônio da Platina;4124103;UBALDINO DO AMARAL C E DR EF M;41048903;2;1;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;20.0;36.0;0.0;1.0;1.0;1.0;33.0;13.0;3.0;3.0
2023;Sul;PR;Conselheiro Mairinck;4106100;FRANCISCO A ALMEIDA C E EM;41048938;2;1;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;36.0;43.0;1.0;1.0;1.0;1.0;135.0;16.0;6.0;0.0
2023;Sul;PR;Curiúva;4107009;ANISIO AFONSO FERREIRA C E C EF M;41048970;2;2;1;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;31.0;2.0;0.0;1.0;1.0;1.0;31.0;10.0;3.0;0.0
2023;Sul;PR;Curiúva;4107009;GABRIEL ROSA C E PROF EF M PROFIS;41049047;2;1;1;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;11.0;18.0;0.0;1.0;1.0;1.0;387.0;31.0;13.0;0.0
2023;Sul;PR;Curiúva;4107009;JOSE DE ALENCAR C E C M EF M;41049098;2;1;1;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;22.0;27.0;2.0;1.0;1.0;1.0;71.0;24.0;3.0;0.0
2023;Sul;PR;Curiúva;4107009;MARIA DIVA R DE PROENCA C E C EF M;41049160;2;1;1;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;30.0;42.0;0.0;1.0;1.0;1.0;61.0;15.0;3.0;0.0
2023;Sul;PR;Figueira;4107751;ALVINA PRESTES C E PROF EF M N;41049322;2;1;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;30.0;22.0;0.0;1.0;1.0;1.0;45.0;21.0;3.0;1.0
2023;Sul;PR;Figueira;4107751;ANITA A PACHECO C E E F M P;41049330;2;1;1;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;20.0;50.0;0.0;1.0;1.0;1.0;144.0;23.0;5.0;4.0
2023;Sul;PR;Figueira;4107751;LEAO SCHULMANN C E EF M;41049403;2;1;1;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;20.0;31.0;0.0;1.0;1.0;1.0;88.0;15.0;3.0;0.0
2023;Sul;PR;Ibaiti;4109708;ALDO DALLAGO C E EF M N PROFIS;41049500;2;1;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;40.0;62.0;0.0;1.0;1.0;1.0;383.0;43.0;13.0;0.0
2023;Sul;PR;Ibaiti;4109708;ANTONIO M MELLO C E EF M;41049543;2;1;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;24.0;0.0;0.0;1.0;1.0;1.0;145.0;26.0;5.0;0.0
2023;Sul;PR;Ibaiti;4109708;CAETANO MUNHOZ DA ROCHA C E C EF M;41049578;2;1;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;19.0;13.0;0.0;1.0;1.0;1.0;27.0;14.0;3.0;0.0
2023;Sul;PR;Ibaiti;4109708;JULIO FARAH C E C M EF M;41049764;2;1;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;29.0;43.0;0.0;1.0;1.0;1.0;85.0;18.0;3.0;0.0
2023;Sul;PR;Ibaiti;4109708;NAPOLEAO DA SILVA REIS C E C EF M;41049829;2;1;1;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;20.0;10.0;0.0;1.0;1.0;1.0;54.0;14.0;3.0;0.0
2023;Sul;PR;Ibaiti;4109708;NOSSA SRA DAS NEVES C EI EF M;41049837;4;1;1;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;40.0;16.0;6.0;1.0;0.0;1.0;98.0;14.0;3.0;3.0
2023;Sul;PR;Jaboti;4111704;JULIA WANDERLEY C E EF M PROFIS;41050134;2;1;1;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;30.0;31.0;0.0;1.0;1.0;1.0;173.0;26.0;7.0;0.0
2023;Sul;PR;Japira;4112306;JOAQUIM P OLIVEIRA C E CEL EF M PROFIS;41050274;2;1;1;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;26.0;72.0;2.0;1.0;1.0;1.0;134.0;28.0;6.0;4.0
2023;Sul;PR;Pinhalão;4119202;LEONARDO F NOGUEIRA C E E M N PROFIS;41050410;2;1;1;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;47.0;43.0;0.0;1.0;1.0;1.0;249.0;23.0;11.0;0.0
2023;Sul;PR;Pinhalão;4119202;RODOLFO I PEREIRA C E C EF M;41050428;2;1;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;24.0;1.0;15.0;1.0;1.0;1.0;53.0;13.0;3.0;0.0
2023;Sul;PR;Sapopema;4126207;ANADIR M DA COSTA C E C PROFA E F M;41050460;2;2;1;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;12.0;0.0;0.0;1.0;1.0;1.0;9.0;11.0;3.0;0.0
2023;Sul;PR;Sapopema;4126207;EFIGENIA DE PAULA LUZ C E C E F M;41050525;2;2;1;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;24.0;3.0;0.0;1.0;1.0;1.0;25.0;11.0;3.0;0.0
2023;Sul;PR;Sapopema;4126207;SAPOPEMA C E EF M PROFIS;41050762;2;1;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;24.0;40.0;0.0;1.0;1.0;1.0;212.0;26.0;9.0;3.0
2023;Sul;PR;Carlópolis;4104709;CAROLINA LUPION C E EF M N PROFIS;41050835;2;1;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;23.0;11.0;1.0;1.0;1.0;1.0;333.0;28.0;10.0;0.0
2023;Sul;PR;Carlópolis;4104709;HERCILIA P E SILVA C E C M PROFA EF M P;41050886;2;1;1;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;12.0;8.0;0.0;1.0;1.0;1.0;145.0;19.0;5.0;0.0
2023;Sul;PR;Carlópolis;4104709;JOAQUIM M MARQUES C E C EI EF M;41050894;2;2;1;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;25.0;1.0;0.0;1.0;1.0;1.0;23.0;12.0;3.0;0.0
2023;Sul;PR;Guapirama;4109005;DAVID CARNEIRO C E EF M PROFIS;41051114;2;1;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;18.0;19.0;0.0;1.0;1.0;1.0;210.0;17.0;8.0;0.0
2023;Sul;PR;Joaquim Távora;4112801;DISTRITAL DE JOA C E DO C EF M;41051262;2;1;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;24.0;8.0;0.0;1.0;1.0;1.0;32.0;15.0;3.0;0.0
2023;Sul;PR;Joaquim Távora;4112801;MIGUEL DIAS C E EF M PROFIS;41051351;2;1;1;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;30.0;28.0;0.0;1.0;1.0;1.0;332.0;32.0;10.0;0.0
2023;Sul;PR;Quatiguá;4120705;JOAO M DA SILVEIRA C E EF M PROFIS;41051556;2;1;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;54.0;1.0;0.0;1.0;1.0;1.0;235.0;32.0;10.0;5.0
2023;Sul;PR;Salto do Itararé;4122909;ANTONIO DELFINO FRAGOSO C E EF M;41051629;2;1;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;22.0;30.0;0.0;1.0;1.0;1.0;137.0;20.0;6.0;0.0
2023;Sul;PR;Santana do Itararé;4124004;HUMBERTO DE A C BRANCO C E DO C EF M P;41051939;2;1;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;20.0;16.0;0.0;1.0;1.0;1.0;185.0;21.0;7.0;0.0
2023;Sul;PR;São José da Boa Vista;4125407;MARIA I GUIMARAES C E EM PROFIS;41052242;2;1;1;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;20.0;23.0;0.0;1.0;1.0;1.0;164.0;21.0;6.0;0.0
2023;Sul;PR;Siqueira Campos;4126603;JOAQUIM M DE SOUZA C E C EF M;41052544;2;1;1;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;19.0;10.0;0.0;1.0;1.0;1.0;30.0;12.0;3.0;0.0
2023;Sul;PR;Siqueira Campos;4126603;MARIA AP C SALCEDO C E PR EF M PROFIS;41052609;2;1;1;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;61.0;11.0;0.0;1.0;1.0;1.0;246.0;37.0;11.0;0.0
2023;Sul;PR;Siqueira Campos;4126603;SAGRADA FAMILIA C E E F M PROFIS;41052633;2;1;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;25.0;43.0;0.0;1.0;1.0;1.0;179.0;21.0;6.0;0.0
2023;Sul;PR;Siqueira Campos;4126603;SEGISMUNDO A NETTO C E C M PROF EF M N;41052684;2;1;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;27.0;15.0;0.0;1.0;1.0;1.0;186.0;31.0;8.0;0.0
2023;Sul;PR;Tomazina;4127809;ANTONIO B DO NASCIMENTO C E C EF M;41052765;2;1;1;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;25.0;3.0;1.0;1.0;1.0;1.0;28.0;12.0;3.0;0.0
2023;Sul;PR;Tomazina;4127809;CARLOS GOMES C E E M PROFIS;41052846;2;1;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;12.0;34.0;0.0;1.0;1.0;1.0;207.0;25.0;7.0;0.0
2023;Sul;PR;Wenceslau Braz;4128500;MIGUEL NASSIF MALUF C E EF M;41053494;2;1;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;36.0;12.0;0.0;1.0;1.0;1.0;45.0;13.0;2.0;0.0
2023;Sul;PR;Wenceslau Braz;4128500;PATRIMONIO SAO MIGUEL C E C EF M;41053540;2;2;1;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;20.0;2.0;0.0;1.0;1.0;1.0;9.0;10.0;2.0;0.0
2023;Sul;PR;Wenceslau Braz;4128500;SAO TOMAZ DE AQUINO C EI EF M;41053699;4;1;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;13.0;8.0;20.0;1.0;0.0;1.0;115.0;14.0;6.0;0.0
2023;Sul;PR;Wenceslau Braz;4128500;SEBASTIAO PARANA C E DR EM PROFIS N;41053702;2;1;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;20.0;30.0;0.0;1.0;1.0;1.0;540.0;49.0;19.0;0.0
2023;Sul;PR;Ortigueira;4117305;ALTAIR MONGRUEL C E EF M PROFIS;41053761;2;1;1;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;36.0;20.0;0.0;1.0;1.0;1.0;280.0;30.0;10.0;0.0
2023;Sul;PR;Ortigueira;4117305;BENTO M ROCHA NETTO C E C DR EF M;41053907;2;2;1;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;16.0;1.0;0.0;1.0;1.0;1.0;46.0;12.0;3.0;0.0
2023;Sul;PR;Ortigueira;4117305;CAVANIS C EI EF M;41053923;4;1;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;37.0;12.0;4.0;0.0
2023;Sul;PR;Ortigueira;4117305;CRISPIM GY MU C E I CACIQUE EI EF M;41053958;2;2;1;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;6.0;5.0;0.0;1.0;1.0;1.0;56.0;14.0;3.0;0.0
2023;Sul;PR;Ortigueira;4117305;MACHADO DE ASSIS C E C EF M;41054350;2;2;1;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;18.0;0.0;0.0;1.0;1.0;1.0;46.0;9.0;3.0;0.0
2023;Sul;PR;Ortigueira;4117305;MONJOLINHO C E C EF M;41054415;2;2;1;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;20.0;0.0;0.0;1.0;1.0;1.0;28.0;14.0;3.0;0.0
2023;Sul;PR;Ortigueira;4117305;PLINIO FRANCO F DA COSTA C E C EF M;41054610;2;2;1;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;33.0;0.0;0.0;1.0;1.0;1.0;26.0;12.0;3.0;0.0
2023;Sul;PR;Ortigueira;4117305;TANCREDO A NEVES C E C DR EF M;41054784;2;2;1;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;20.0;29.0;0.0;1.0;1.0;1.0;84.0;18.0;5.0;0.0
2023;Sul;PR;Ortigueira;4117305;TEOTONIO VILELLA C E C DR EF M;41054806;2;2;1;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;20.0;8.0;0.0;1.0;1.0;1.0;17.0;11.0;3.0;0.0
2023;Sul;PR;Ortigueira;4117305;VISTA ALEGRE C E C EI EF M;41054873;2;2;1;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;23.0;24.0;0.0;1.0;1.0;1.0;50.0;20.0;6.0;0.0
